"","id","female","city","age","logins","succession","unsubscribe"
"3780",3780,0,1,48,0,1,1
"3781",3781,1,1,51,10,0,1
"3782",3782,0,1,44,0,1,1
"3783",3783,1,1,42,3,1,1
"3784",3784,1,1,49,7,1,1
"3785",3785,1,1,40,0,1,1
"3786",3786,0,1,43,3,1,1
"3787",3787,0,1,37,5,1,1
"3788",3788,1,1,56,5,1,1
"3789",3789,0,1,45,7,1,0
"3790",3790,0,1,45,5,1,1
"3791",3791,0,1,45,10,0,0
"3792",3792,0,1,38,5,1,0
"3793",3793,0,1,50,5,1,1
"3794",3794,1,1,37,10,0,0
"3795",3795,1,1,46,10,0,0
"3796",3796,0,1,40,9,0,1
"3797",3797,1,1,47,0,1,1
"3798",3798,1,1,61,7,1,1
"3799",3799,0,1,41,2,1,0
"3800",3800,1,1,53,10,0,0
"3801",3801,1,1,40,0,1,0
"3802",3802,0,1,39,0,1,0
"3803",3803,0,1,40,10,0,0
"3804",3804,0,1,44,7,1,1
"3805",3805,0,0,33,5,0,0
"3806",3806,0,1,39,3,1,0
"3807",3807,0,0,38,0,1,1
"3808",3808,1,0,42,9,0,0
"3809",3809,0,1,31,5,1,0
"3810",3810,1,1,41,3,1,1
"3811",3811,0,1,48,5,1,0
"3812",3812,0,0,46,8,0,1
"3813",3813,1,1,47,5,1,0
"3814",3814,0,1,43,10,0,0
"3815",3815,1,1,51,3,1,0
"3816",3816,0,1,41,7,1,1
"3817",3817,1,1,44,0,1,0
"3818",3818,0,1,41,5,1,0
"3819",3819,0,1,44,9,0,0
"3820",3820,0,0,39,8,0,0
"3821",3821,0,1,47,0,1,0
"3822",3822,1,1,56,4,1,0
"3823",3823,1,0,41,0,1,0
"3824",3824,0,1,41,0,1,1
"3825",3825,1,1,43,3,1,1
"3826",3826,1,1,42,0,1,1
"3827",3827,1,1,44,7,1,1
"3828",3828,0,1,33,0,1,1
"3829",3829,0,1,38,7,0,0
"3830",3830,0,1,58,9,0,0
"3831",3831,0,1,47,10,0,0
"3832",3832,1,1,53,7,1,0
"3833",3833,0,1,38,7,1,0
"3834",3834,1,1,42,3,1,0
"3835",3835,1,1,44,3,1,1
"3836",3836,0,0,38,8,0,0
"3837",3837,1,0,40,0,1,1
"3838",3838,0,1,42,4,1,0
"3839",3839,0,1,37,8,1,0
"3840",3840,0,1,45,7,1,0
"3841",3841,0,0,38,8,0,0
"3842",3842,0,1,39,3,1,0
"3843",3843,0,1,47,0,1,0
"3844",3844,1,1,47,0,1,1
"3845",3845,1,1,39,2,1,1
"3846",3846,1,1,49,10,0,0
"3847",3847,0,1,45,8,0,0
"3848",3848,1,1,46,0,1,1
"3849",3849,0,1,37,10,0,0
"3850",3850,1,1,43,3,1,1
"3851",3851,1,1,48,5,1,0
"3852",3852,0,1,54,0,1,0
"3853",3853,1,1,50,3,1,0
"3854",3854,0,1,58,10,0,0
"3855",3855,0,1,31,2,1,0
"3856",3856,0,1,47,0,1,0
"3857",3857,1,1,53,4,1,0
"3858",3858,1,1,57,10,0,0
"3859",3859,1,1,48,3,1,0
"3860",3860,0,1,39,9,0,0
"3861",3861,0,1,51,5,1,0
"3862",3862,1,0,53,0,1,1
"3863",3863,1,1,38,7,1,1
"3864",3864,0,0,55,0,1,0
"3865",3865,1,1,43,5,1,0
"3866",3866,0,1,47,0,1,1
"3867",3867,1,1,62,5,1,0
"3868",3868,1,0,38,2,1,0
"3869",3869,1,1,49,8,0,0
"3870",3870,1,1,50,10,0,0
"3871",3871,0,1,34,5,1,0
"3872",3872,0,1,44,10,0,1
"3873",3873,0,1,48,10,0,0
"3874",3874,1,1,46,5,1,0
"3875",3875,1,1,46,0,1,0
"3876",3876,0,1,42,0,1,1
"3877",3877,0,1,38,2,1,0
"3878",3878,1,1,49,0,1,0
"3879",3879,1,1,43,5,1,0
"3880",3880,1,1,43,5,1,0
"3881",3881,0,1,61,4,1,0
"3882",3882,0,1,56,10,0,0
"3883",3883,0,1,34,7,1,0
"3884",3884,0,1,54,0,1,0
"3885",3885,0,1,44,9,0,0
"3886",3886,1,1,61,3,1,1
"3887",3887,1,1,46,7,1,0
"3888",3888,1,1,47,10,0,0
"3889",3889,0,1,50,7,1,0
"3890",3890,0,0,55,9,0,1
"3891",3891,0,0,39,0,1,0
"3892",3892,1,1,42,4,1,0
"3893",3893,1,0,40,0,1,1
"3894",3894,0,0,48,8,0,0
"3895",3895,1,1,49,7,1,0
"3896",3896,1,1,35,7,1,0
"3897",3897,1,0,50,0,1,0
"3898",3898,1,1,42,3,1,1
"3899",3899,1,1,40,0,1,0
"3900",3900,1,1,71,8,0,0
"3901",3901,0,1,45,8,0,0
"3902",3902,0,1,54,8,0,0
"3903",3903,1,1,42,0,1,0
"3904",3904,1,0,44,9,0,0
"3905",3905,0,1,47,3,1,0
"3906",3906,0,1,49,10,0,0
"3907",3907,1,1,39,9,0,1
"3908",3908,1,1,34,0,1,1
"3909",3909,1,1,39,10,0,0
"3910",3910,1,1,50,0,1,0
"3911",3911,0,0,39,0,1,1
"3912",3912,0,1,36,10,0,0
"3913",3913,0,1,49,5,1,0
"3914",3914,1,1,47,0,1,0
"3915",3915,0,1,48,3,1,1
"3916",3916,0,0,55,0,1,0
"3917",3917,1,1,57,2,1,1
"3918",3918,0,1,53,7,1,0
"3919",3919,0,1,54,9,0,0
"3920",3920,0,0,54,9,0,0
"3921",3921,0,1,39,2,1,0
"3922",3922,1,1,41,4,1,0
"3923",3923,1,1,57,7,1,0
"3924",3924,0,1,35,5,1,1
"3925",3925,0,0,45,0,1,1
"3926",3926,0,1,41,10,0,0
"3927",3927,1,1,51,0,1,1
"3928",3928,1,1,45,0,1,0
"3929",3929,0,1,46,9,0,0
"3930",3930,0,1,49,0,1,1
"3931",3931,1,0,46,0,1,0
"3932",3932,1,1,44,8,0,0
"3933",3933,0,1,23,2,1,0
"3934",3934,0,0,45,5,0,0
"3935",3935,0,1,48,3,1,0
"3936",3936,0,1,55,7,1,1
"3937",3937,1,1,36,5,1,1
"3938",3938,1,1,38,10,0,0
"3939",3939,0,1,36,5,1,0
"3940",3940,1,1,46,0,1,0
"3941",3941,1,1,47,7,1,1
"3942",3942,0,1,45,9,0,0
"3943",3943,1,1,56,10,0,0
"3944",3944,0,1,59,3,1,0
"3945",3945,1,1,30,0,1,0
"3946",3946,1,1,47,10,0,0
"3947",3947,1,0,46,8,0,0
"3948",3948,1,0,46,0,1,0
"3949",3949,1,1,47,0,1,0
"3950",3950,0,1,73,8,1,0
"3951",3951,0,1,40,10,0,0
"3952",3952,0,1,41,0,1,0
"3953",3953,1,1,41,7,1,0
"3954",3954,0,1,33,3,1,1
"3955",3955,1,1,40,2,1,0
"3956",3956,1,1,43,3,1,0
"3957",3957,1,1,52,5,1,0
"3958",3958,1,1,47,5,1,0
"3959",3959,1,1,47,8,1,0
"3960",3960,1,1,49,0,1,0
"3961",3961,1,1,40,0,1,0
"3962",3962,1,1,48,2,1,0
"3963",3963,1,1,51,7,1,1
"3964",3964,0,1,42,9,0,0
"3965",3965,0,1,48,5,1,1
"3966",3966,1,0,48,8,0,0
"3967",3967,0,1,44,9,0,0
"3968",3968,0,1,38,7,1,0
"3969",3969,0,0,47,0,1,0
"3970",3970,0,0,49,8,0,0
"3971",3971,0,1,41,4,1,0
"3972",3972,0,1,59,3,1,0
"3973",3973,0,0,38,0,1,1
"3974",3974,1,1,27,3,1,0
"3975",3975,1,1,33,0,1,1
"3976",3976,1,0,54,8,0,0
"3977",3977,1,1,47,5,1,0
"3978",3978,0,0,58,4,1,1
"3979",3979,1,1,50,3,1,0
"3980",3980,1,0,40,10,0,0
"3981",3981,0,1,51,5,1,0
"3982",3982,1,1,45,3,1,1
"3983",3983,0,1,52,2,1,0
"3984",3984,1,0,56,0,1,1
"3985",3985,1,0,37,8,0,0
"3986",3986,0,1,46,5,1,1
"3987",3987,1,1,27,4,1,0
"3988",3988,1,1,38,3,1,1
"3989",3989,0,1,40,9,0,1
"3990",3990,1,1,42,5,1,0
"3991",3991,1,1,18,7,1,1
"3992",3992,0,1,48,3,1,0
"3993",3993,0,1,43,2,1,1
"3994",3994,0,1,42,4,1,1
"3995",3995,0,1,49,5,1,0
"3996",3996,0,1,36,0,1,0
"3997",3997,0,1,47,0,1,0
"3998",3998,0,1,54,5,1,0
"3999",3999,1,1,36,8,0,0
"4000",4000,1,1,50,0,1,0
"4001",4001,0,1,58,10,0,0
"4002",4002,1,1,52,0,1,0
"4003",4003,1,1,48,8,0,0
"4004",4004,0,0,43,7,0,0
"4005",4005,1,1,46,0,1,1
"4006",4006,1,1,56,2,1,0
"4007",4007,1,1,47,0,1,0
"4008",4008,0,1,45,7,1,0
"4009",4009,1,1,46,5,1,0
"4010",4010,1,1,49,5,1,0
"4011",4011,1,1,49,9,0,1
"4012",4012,0,1,35,10,0,0
"4013",4013,0,0,38,0,1,0
"4014",4014,1,0,41,0,1,0
"4015",4015,1,1,43,2,1,0
"4016",4016,0,1,54,8,0,0
"4017",4017,1,1,47,7,1,0
"4018",4018,1,1,36,10,0,0
"4019",4019,0,1,48,8,1,0
"4020",4020,1,0,23,8,0,1
"4021",4021,0,1,49,5,1,0
"4022",4022,0,1,47,3,1,1
"4023",4023,1,1,47,5,1,0
"4024",4024,0,1,49,0,1,1
"4025",4025,1,1,53,3,1,0
"4026",4026,0,1,45,7,1,0
"4027",4027,1,1,42,8,1,0
"4028",4028,1,1,59,9,0,0
"4029",4029,1,1,26,3,1,1
"4030",4030,1,1,44,7,1,0
"4031",4031,1,1,44,2,1,1
"4032",4032,1,1,51,3,1,0
"4033",4033,1,1,47,4,1,0
"4034",4034,1,1,50,5,1,0
"4035",4035,0,1,33,4,1,0
"4036",4036,1,1,48,8,0,0
"4037",4037,0,1,32,10,0,0
"4038",4038,0,1,39,10,0,0
"4039",4039,1,1,48,9,0,0
"4040",4040,0,1,45,2,1,0
"4041",4041,1,1,43,4,1,0
"4042",4042,0,1,29,4,1,0
"4043",4043,1,1,38,10,0,0
"4044",4044,1,1,56,4,1,1
"4045",4045,0,1,49,4,1,1
"4046",4046,0,1,48,7,1,0
"4047",4047,1,1,42,4,1,0
"4048",4048,0,1,41,8,1,1
"4049",4049,1,1,62,5,1,1
"4050",4050,0,1,44,3,1,0
"4051",4051,1,1,46,2,1,0
"4052",4052,0,1,51,9,0,0
"4053",4053,0,1,50,10,0,0
"4054",4054,1,1,47,9,0,1
"4055",4055,1,1,42,10,0,0
"4056",4056,0,0,50,0,1,1
"4057",4057,1,1,39,3,1,1
"4058",4058,1,1,50,10,0,0
"4059",4059,0,1,42,10,0,0
"4060",4060,0,1,53,5,1,0
"4061",4061,1,0,48,3,1,0
"4062",4062,0,1,48,10,0,0
"4063",4063,0,1,43,8,0,0
"4064",4064,0,1,49,0,1,1
"4065",4065,1,1,35,10,0,1
"4066",4066,1,1,56,5,1,0
"4067",4067,1,1,45,0,1,1
"4068",4068,0,1,38,3,1,0
"4069",4069,0,1,35,5,1,0
"4070",4070,1,0,45,7,0,0
"4071",4071,0,1,37,0,1,1
"4072",4072,1,1,47,0,1,0
"4073",4073,0,1,48,8,1,0
"4074",4074,1,1,41,5,1,0
"4075",4075,1,1,51,0,1,1
"4076",4076,0,1,59,0,1,0
"4077",4077,1,1,46,5,1,0
"4078",4078,1,1,40,10,0,0
"4079",4079,0,0,40,8,0,0
"4080",4080,1,1,41,8,1,0
"4081",4081,1,0,40,0,1,0
"4082",4082,0,1,56,2,1,0
"4083",4083,0,0,38,8,0,0
"4084",4084,0,1,49,5,1,1
"4085",4085,1,0,51,0,1,0
"4086",4086,1,1,55,3,1,1
"4087",4087,1,1,49,3,1,0
"4088",4088,0,0,37,0,1,0
"4089",4089,1,1,53,0,1,1
"4090",4090,1,1,39,0,1,1
"4091",4091,0,1,56,0,1,0
"4092",4092,0,0,42,0,1,0
"4093",4093,1,1,48,0,1,1
"4094",4094,0,1,43,3,1,1
"4095",4095,1,0,45,0,1,0
"4096",4096,0,1,42,10,0,0
"4097",4097,1,1,41,0,1,0
"4098",4098,0,1,52,10,0,0
"4099",4099,0,1,56,8,1,1
"4100",4100,0,1,37,4,1,1
"4101",4101,0,1,34,3,1,0
"4102",4102,0,0,55,8,0,0
"4103",4103,0,0,51,3,1,0
"4104",4104,0,1,41,10,0,0
"4105",4105,0,1,49,0,1,1
"4106",4106,0,1,55,8,0,0
"4107",4107,1,1,39,10,0,1
"4108",4108,1,1,38,5,1,1
"4109",4109,0,1,54,0,1,0
"4110",4110,1,1,26,10,0,0
"4111",4111,1,1,47,10,0,0
"4112",4112,1,0,52,8,0,0
"4113",4113,0,1,48,10,0,0
"4114",4114,1,1,23,0,1,1
"4115",4115,0,1,42,7,1,0
"4116",4116,1,1,49,0,1,0
"4117",4117,1,1,54,0,1,1
"4118",4118,0,1,57,7,1,0
"4119",4119,1,1,55,10,0,0
"4120",4120,0,1,35,0,1,0
"4121",4121,1,1,42,7,1,0
"4122",4122,0,0,43,0,1,1
"4123",4123,1,1,54,8,0,1
"4124",4124,1,1,47,5,1,0
"4125",4125,0,1,51,9,0,0
"4126",4126,0,1,42,0,1,0
"4127",4127,1,1,42,5,1,1
"4128",4128,1,0,45,9,0,0
"4129",4129,1,1,42,0,1,0
"4130",4130,1,1,37,0,1,1
"4131",4131,0,1,42,7,1,1
"4132",4132,0,1,42,5,1,0
"4133",4133,1,0,49,3,1,0
"4134",4134,1,1,47,0,1,0
"4135",4135,0,1,60,9,0,0
"4136",4136,1,1,52,3,1,0
"4137",4137,0,1,52,0,1,0
"4138",4138,1,1,45,8,0,0
"4139",4139,1,1,51,4,1,0
"4140",4140,0,1,36,0,1,1
"4141",4141,1,1,25,4,1,0
"4142",4142,0,1,43,0,1,0
"4143",4143,0,1,58,10,0,0
"4144",4144,1,1,44,7,1,1
"4145",4145,1,1,46,3,1,0
"4146",4146,0,0,47,0,1,0
"4147",4147,1,0,48,0,1,1
"4148",4148,1,1,50,0,1,1
"4149",4149,0,1,52,0,1,0
"4150",4150,0,1,46,8,1,0
"4151",4151,1,1,46,3,1,0
"4152",4152,0,1,37,9,0,0
"4153",4153,1,1,49,7,1,1
"4154",4154,1,1,41,8,0,0
"4155",4155,1,1,51,3,1,0
"4156",4156,0,1,40,0,1,0
"4157",4157,0,1,50,7,1,0
"4158",4158,1,1,60,9,0,0
"4159",4159,1,0,50,2,1,0
"4160",4160,0,1,51,10,0,0
"4161",4161,0,1,54,10,0,0
"4162",4162,1,1,39,8,1,0
"4163",4163,0,1,35,0,1,0
"4164",4164,1,1,47,0,1,0
"4165",4165,0,1,46,4,1,0
"4166",4166,1,1,43,10,0,0
"4167",4167,1,1,42,3,1,0
"4168",4168,1,1,27,0,1,1
"4169",4169,0,1,51,10,0,0
"4170",4170,1,1,46,0,1,0
"4171",4171,1,1,44,10,0,0
"4172",4172,1,1,36,0,1,0
"4173",4173,0,1,34,8,1,0
"4174",4174,1,1,46,0,1,0
"4175",4175,1,1,63,3,1,1
"4176",4176,0,1,49,10,0,0
"4177",4177,0,1,38,4,1,0
"4178",4178,1,0,46,8,0,0
"4179",4179,1,1,42,8,0,0
"4180",4180,1,1,43,4,1,0
"4181",4181,0,1,40,10,0,0
"4182",4182,0,1,41,2,1,0
"4183",4183,0,1,50,7,1,0
"4184",4184,1,1,35,4,1,0
"4185",4185,0,1,39,5,1,0
"4186",4186,1,1,35,10,0,0
"4187",4187,0,1,58,5,1,0
"4188",4188,0,1,43,9,0,0
"4189",4189,1,1,40,4,1,0
"4190",4190,1,1,42,2,1,0
"4191",4191,0,1,36,9,0,0
"4192",4192,1,1,45,4,1,0
"4193",4193,1,1,43,0,1,0
"4194",4194,0,1,42,9,0,0
"4195",4195,0,0,44,0,1,0
"4196",4196,0,1,50,10,0,0
"4197",4197,1,1,53,3,1,0
"4198",4198,1,1,48,3,1,0
"4199",4199,0,1,47,10,0,0
"4200",4200,1,1,48,3,1,1
"4201",4201,1,1,53,10,0,1
"4202",4202,0,1,57,3,1,1
"4203",4203,0,1,60,8,1,0
"4204",4204,1,1,54,3,1,0
"4205",4205,0,1,49,10,0,0
"4206",4206,0,1,51,9,0,0
"4207",4207,0,1,39,3,1,0
"4208",4208,0,1,35,3,1,1
"4209",4209,1,1,46,0,1,1
"4210",4210,1,1,47,3,1,0
"4211",4211,0,1,47,10,0,0
"4212",4212,0,1,40,10,0,0
"4213",4213,0,0,53,0,1,0
"4214",4214,1,1,46,7,1,0
"4215",4215,0,1,51,10,0,0
"4216",4216,1,1,40,10,0,0
"4217",4217,1,1,47,0,1,0
"4218",4218,0,1,36,5,1,0
"4219",4219,1,1,44,0,1,0
"4220",4220,1,1,37,5,1,0
"4221",4221,1,1,42,0,1,1
"4222",4222,1,1,54,5,1,1
"4223",4223,0,1,34,3,1,1
"4224",4224,0,1,43,7,1,0
"4225",4225,0,0,43,0,1,0
"4226",4226,0,1,57,5,1,1
"4227",4227,0,1,41,4,1,0
"4228",4228,0,1,29,10,0,0
"4229",4229,0,1,43,8,1,1
"4230",4230,1,1,32,2,1,1
"4231",4231,0,1,46,3,1,0
"4232",4232,1,0,50,0,1,1
"4233",4233,1,0,45,7,0,0
"4234",4234,1,0,47,0,1,0
"4235",4235,1,1,40,2,1,0
"4236",4236,1,1,47,8,1,0
"4237",4237,0,1,36,10,0,0
"4238",4238,1,1,62,0,1,0
"4239",4239,1,1,51,2,1,0
"4240",4240,1,1,54,9,0,0
"4241",4241,0,1,45,5,1,1
"4242",4242,0,1,56,0,1,0
"4243",4243,0,1,46,7,1,0
"4244",4244,0,1,40,4,1,0
"4245",4245,1,1,46,0,1,0
"4246",4246,0,1,49,3,1,1
"4247",4247,0,1,31,3,1,0
"4248",4248,0,1,44,8,0,1
"4249",4249,1,0,41,5,0,0
"4250",4250,1,1,42,4,1,0
"4251",4251,0,1,57,0,1,0
"4252",4252,1,0,61,0,1,0
"4253",4253,1,1,33,5,1,0
"4254",4254,0,1,53,7,1,1
"4255",4255,1,1,49,3,1,0
"4256",4256,0,1,39,3,1,0
"4257",4257,0,1,30,5,1,1
"4258",4258,0,1,48,9,0,0
"4259",4259,0,1,49,10,0,0
"4260",4260,0,1,53,9,0,0
"4261",4261,0,1,39,9,0,0
"4262",4262,0,1,40,5,1,1
"4263",4263,0,1,55,5,1,0
"4264",4264,1,1,40,8,0,0
"4265",4265,1,1,48,10,0,0
"4266",4266,0,1,39,2,1,0
"4267",4267,0,0,45,0,1,0
"4268",4268,0,1,43,7,1,0
"4269",4269,0,1,43,8,1,1
"4270",4270,0,1,43,5,1,1
"4271",4271,0,1,40,5,1,0
"4272",4272,1,0,54,0,1,0
"4273",4273,0,1,44,3,1,0
"4274",4274,1,1,52,10,0,0
"4275",4275,0,1,45,0,1,0
"4276",4276,1,1,42,3,1,1
"4277",4277,1,1,52,4,1,0
"4278",4278,0,1,45,5,1,0
"4279",4279,0,1,43,10,0,0
"4280",4280,0,1,36,5,1,0
"4281",4281,0,1,46,3,1,1
"4282",4282,0,1,48,0,1,0
"4283",4283,1,1,40,10,0,1
"4284",4284,0,0,50,0,1,0
"4285",4285,0,1,60,9,0,0
"4286",4286,0,1,41,3,1,0
"4287",4287,1,1,46,9,0,0
"4288",4288,0,1,45,3,1,1
"4289",4289,1,1,46,9,0,1
"4290",4290,1,1,28,0,1,0
"4291",4291,0,1,40,10,0,0
"4292",4292,1,1,56,10,0,0
"4293",4293,1,0,51,9,0,0
"4294",4294,0,1,43,9,0,0
"4295",4295,0,0,43,8,0,1
"4296",4296,0,1,42,8,1,0
"4297",4297,1,1,40,10,0,0
"4298",4298,0,1,47,8,0,0
"4299",4299,0,1,45,0,1,0
"4300",4300,0,1,45,7,1,0
"4301",4301,0,1,45,8,0,0
"4302",4302,1,1,47,0,1,0
"4303",4303,0,1,47,3,1,0
"4304",4304,1,1,45,8,1,0
"4305",4305,1,1,45,0,1,0
"4306",4306,0,1,46,0,1,0
"4307",4307,1,1,50,10,0,0
"4308",4308,1,1,27,10,0,0
"4309",4309,1,1,56,4,1,1
"4310",4310,0,0,37,10,0,0
"4311",4311,0,1,49,7,1,0
"4312",4312,1,1,43,4,1,0
"4313",4313,1,1,48,5,1,1
"4314",4314,0,0,34,0,1,1
"4315",4315,1,1,32,4,1,0
"4316",4316,1,0,50,8,0,0
"4317",4317,0,1,55,0,1,0
"4318",4318,0,1,48,9,0,0
"4319",4319,1,1,37,0,1,1
"4320",4320,1,1,50,5,1,0
"4321",4321,1,1,45,5,1,1
"4322",4322,1,0,54,0,1,1
"4323",4323,0,1,43,3,1,0
"4324",4324,1,1,38,5,1,0
"4325",4325,0,1,45,10,0,0
"4326",4326,1,0,47,0,1,0
"4327",4327,0,0,41,10,0,0
"4328",4328,0,1,40,0,1,1
"4329",4329,0,1,39,7,1,1
"4330",4330,1,0,53,0,1,0
"4331",4331,1,1,47,3,1,1
"4332",4332,1,1,58,3,1,0
"4333",4333,1,1,39,10,0,1
"4334",4334,0,1,38,0,1,1
"4335",4335,1,1,40,0,1,1
"4336",4336,0,1,50,0,1,1
"4337",4337,1,1,58,10,0,0
"4338",4338,1,1,47,10,0,0
"4339",4339,0,1,38,3,1,0
"4340",4340,0,1,39,10,0,0
"4341",4341,1,1,49,3,1,1
"4342",4342,0,1,45,3,1,0
"4343",4343,0,1,49,5,1,0
"4344",4344,1,1,53,2,1,0
"4345",4345,0,0,48,0,1,0
"4346",4346,0,1,54,10,0,0
"4347",4347,1,1,62,5,1,0
"4348",4348,0,1,52,8,1,0
"4349",4349,0,0,27,8,0,0
"4350",4350,1,1,42,2,1,0
"4351",4351,1,1,52,3,1,0
"4352",4352,0,1,40,9,0,0
"4353",4353,0,1,43,2,1,0
"4354",4354,1,0,35,0,1,0
"4355",4355,0,1,42,5,1,1
"4356",4356,0,1,40,2,1,1
"4357",4357,1,1,44,10,0,0
"4358",4358,0,1,50,10,0,0
"4359",4359,1,1,55,10,0,0
"4360",4360,1,1,54,3,1,1
"4361",4361,0,1,61,9,0,0
"4362",4362,0,1,36,0,1,0
"4363",4363,0,1,37,4,1,1
"4364",4364,1,1,45,10,0,0
"4365",4365,0,1,49,5,1,1
"4366",4366,1,1,40,9,0,0
"4367",4367,1,1,43,10,0,0
"4368",4368,1,1,46,0,1,0
"4369",4369,1,0,43,0,1,1
"4370",4370,0,1,43,4,1,0
"4371",4371,1,1,41,10,0,0
"4372",4372,1,1,37,7,1,0
"4373",4373,1,1,48,8,0,1
"4374",4374,1,1,43,0,1,0
"4375",4375,0,0,46,0,1,0
"4376",4376,1,1,48,10,0,0
"4377",4377,1,1,40,5,1,1
"4378",4378,0,1,45,4,1,0
"4379",4379,1,0,48,5,1,0
"4380",4380,1,1,57,10,0,0
"4381",4381,0,1,44,5,1,0
"4382",4382,0,1,48,9,0,0
"4383",4383,0,1,35,10,0,0
"4384",4384,0,1,52,0,1,0
"4385",4385,0,1,52,5,1,1
"4386",4386,1,1,52,5,1,1
"4387",4387,0,1,46,3,1,0
"4388",4388,1,1,39,0,1,0
"4389",4389,0,1,45,10,0,0
"4390",4390,1,1,40,3,1,1
"4391",4391,0,1,41,10,0,0
"4392",4392,0,1,35,10,0,0
"4393",4393,1,0,51,0,1,1
"4394",4394,0,1,36,10,0,1
"4395",4395,0,1,43,5,1,0
"4396",4396,1,1,44,7,1,0
"4397",4397,0,1,46,10,0,0
"4398",4398,0,1,51,5,1,0
"4399",4399,1,1,40,0,1,0
"4400",4400,0,1,54,3,1,0
"4401",4401,0,1,43,7,1,0
"4402",4402,0,1,23,4,1,0
"4403",4403,0,1,47,4,1,1
"4404",4404,1,1,32,7,1,0
"4405",4405,1,1,36,4,1,0
"4406",4406,0,1,30,5,1,0
"4407",4407,1,1,51,5,1,0
"4408",4408,1,1,37,5,1,0
"4409",4409,1,1,40,2,1,1
"4410",4410,1,1,46,4,1,0
"4411",4411,0,0,59,0,1,0
"4412",4412,1,1,54,9,0,0
"4413",4413,0,1,53,10,0,0
"4414",4414,0,1,51,0,1,0
"4415",4415,1,1,51,0,1,0
"4416",4416,1,1,59,9,0,0
"4417",4417,1,1,39,4,1,0
"4418",4418,1,1,38,4,1,0
"4419",4419,1,1,41,0,1,1
"4420",4420,1,1,35,7,1,0
"4421",4421,1,1,47,5,1,0
"4422",4422,0,1,49,5,1,0
"4423",4423,0,0,41,8,0,0
"4424",4424,1,0,49,8,0,0
"4425",4425,1,1,33,5,1,0
"4426",4426,0,1,45,10,0,0
"4427",4427,1,0,59,0,1,1
"4428",4428,1,1,44,8,1,0
"4429",4429,0,1,43,9,0,0
"4430",4430,1,1,63,0,1,0
"4431",4431,0,1,55,10,0,0
"4432",4432,1,0,44,0,1,0
"4433",4433,1,1,49,10,0,0
"4434",4434,1,1,51,10,0,0
"4435",4435,0,1,50,5,1,1
"4436",4436,0,1,45,4,1,0
"4437",4437,1,0,42,8,0,0
"4438",4438,0,1,37,10,0,0
"4439",4439,0,1,36,10,0,0
"4440",4440,0,1,49,8,1,0
"4441",4441,0,1,57,4,1,0
"4442",4442,1,1,40,10,0,0
"4443",4443,1,1,41,4,1,0
"4444",4444,1,0,47,0,1,1
"4445",4445,0,1,49,7,1,1
"4446",4446,1,1,51,5,1,0
"4447",4447,0,1,50,7,1,1
"4448",4448,0,0,62,0,1,1
"4449",4449,0,1,41,9,0,0
"4450",4450,1,0,57,0,1,0
"4451",4451,0,1,43,0,1,0
"4452",4452,1,1,40,0,1,0
"4453",4453,1,1,51,0,1,1
"4454",4454,1,1,44,2,1,0
"4455",4455,1,1,40,0,1,0
"4456",4456,0,1,42,0,1,1
"4457",4457,0,1,39,9,0,0
"4458",4458,1,1,52,7,1,0
"4459",4459,1,0,42,0,1,0
"4460",4460,1,1,53,7,1,0
"4461",4461,1,1,66,2,1,0
"4462",4462,0,0,60,0,1,0
"4463",4463,1,0,46,5,1,0
"4464",4464,0,1,37,7,1,0
"4465",4465,0,1,55,10,0,0
"4466",4466,1,1,52,10,0,1
"4467",4467,0,1,43,5,1,0
"4468",4468,0,1,37,10,0,0
"4469",4469,0,1,47,7,1,1
"4470",4470,0,1,34,0,1,0
"4471",4471,0,1,42,10,0,0
"4472",4472,0,1,43,3,1,1
"4473",4473,1,1,49,9,0,0
"4474",4474,1,1,44,8,0,0
"4475",4475,1,1,44,5,1,0
"4476",4476,0,0,44,0,1,1
"4477",4477,0,1,56,10,0,0
"4478",4478,1,1,45,0,1,0
"4479",4479,0,0,50,9,0,0
"4480",4480,1,1,30,0,1,0
"4481",4481,1,1,48,10,0,0
"4482",4482,1,1,41,10,0,1
"4483",4483,0,1,43,7,1,1
"4484",4484,0,1,40,7,1,1
"4485",4485,1,1,49,4,1,0
"4486",4486,0,1,38,0,1,0
"4487",4487,1,1,48,4,1,0
"4488",4488,0,1,46,10,0,0
"4489",4489,0,1,49,10,0,0
"4490",4490,1,1,45,3,1,0
"4491",4491,1,1,38,9,0,0
"4492",4492,1,1,44,10,0,0
"4493",4493,0,1,36,7,1,1
"4494",4494,1,1,44,0,1,0
"4495",4495,0,1,52,10,0,0
"4496",4496,0,1,44,7,1,1
"4497",4497,1,0,40,0,1,0
"4498",4498,1,1,43,2,1,0
"4499",4499,0,1,46,0,1,0
"4500",4500,1,1,48,10,0,0
"4501",4501,0,0,43,0,1,1
"4502",4502,0,1,50,10,0,1
"4503",4503,1,1,35,3,1,0
"4504",4504,1,0,47,0,1,0
"4505",4505,0,1,46,0,1,0
"4506",4506,0,1,44,9,0,0
"4507",4507,1,1,58,10,0,0
"4508",4508,1,1,34,5,1,0
"4509",4509,0,1,31,10,0,0
"4510",4510,1,0,42,0,1,0
"4511",4511,0,1,49,10,0,0
"4512",4512,1,1,38,0,1,1
"4513",4513,0,1,43,3,1,0
"4514",4514,0,1,29,5,1,0
